Month,Region,Sales_Rep,Units_Sold,Unit_Price,Revenue,Cost,Profit
Jul,North,Alex,124,24,2976,1944.354892,1031.645108
Sep,West,Jamie,114,25,2850,2005.15576,844.8442397
Dec,South,Skyler,193,26,5018,3808.244817,1209.755183
May,South,Skyler,100,28,2800,2206.83,593.1708157
Jan,West,Alex,235,29,6815,5106.748876,1708.251124
Oct,East,Jordan,175,29,5075,3604.75,1470.25024
Oct,North,Skyler,123,30,3690,2951.721098,738.2789018
Jan,West,Jordan,159,25,3975,2752.46,1222.544933
Feb,South,Alex,135,25,3375,2288.485288,1086.514712
Jun,South,Alex,217,32,6944,4996.571452,1947.428548
Sep,West,Jordan,230,34,7820,5675.26109,2144.73891
Aug,South,Skyler,222,22,4884,3434.543608,1449.456392
May,West,Alex,134,32,4288,3234.55,1053.454992
Jan,South,Jamie,122,27,3294,2231.947406,1062.052594
Jul,West,Alex,129,28,3612,2624.302082,987.6979182
May,North,Skyler,85,20,1700,1232.532374,467.47
Jun,North,Jamie,240,25,6000,4641.40778,1358.59222
Jul,North,Alex,141,26,3666,2892.639812,773.3601875
Mar,North,Skyler,134,30,4020,3012.949322,1007.050678
Dec,South,Skyler,246,27,6642,4621.541715,2020.458285
Oct,East,Alex,219,34,7446,5610.126548,1835.873452
Mar,West,Skyler,195,31,6045,4157.180771,1887.819229
May,East,Jordan,110,29,3190,2535.991491,654.0085092
Jun,South,Jamie,153,34,5202,4022.989162,1179.010838
Sep,South,Jordan,113,30,3390,2422.760245,967.2397551
Dec,East,Alex,248,27,6696,5140.19,1555.805371
May,East,Jordan,89,26,2314,1645.944375,668.0556255
Jan,South,Alex,131,27,3537,2338.63442,1198.36558
Apr,South,Alex,157,30,4710,3560.832209,1149.167791
May,West,Skyler,82,28,2296,1631.749004,664.2509959
Dec,North,Skyler,240,29,6960,5495.253889,1464.746111
Oct,North,Alex,214,26,5564,3872.455989,1691.544011
Oct,West,Jamie,83,34,2822,2191.282783,630.7172167
May,East,Jamie,246,34,8364,6290.277321,2073.722679
Jul,South,Jamie,127,22,2794,2173.728347,620.2716534
Apr,East,Jordan,153,34,5202,3609.055429,1592.944571
Jan,North,Alex,158,28,4424,3181.74881,1242.25119
May,North,Skyler,223,20,4460,3449.673309,1010.326691
Jul,East,Jordan,245,33,8085,6036.041273,2048.958727
Oct,North,Jordan,83,27,2241,1577.637747,663.3622535
Oct,South,Skyler,83,25,2075,1508.108639,566.8913615
Jun,West,Alex,199,30,5970,4772.505844,1197.494156
May,East,Jordan,198,22,4356,3316.12348,1039.87652
Apr,South,Alex,234,28,6552,4862.752863,1689.247137
Feb,South,Alex,96,25,2400,1858.048097,541.951903
Apr,North,Alex,175,34,5950,4262.012077,1687.987923
Oct,South,Skyler,149,26,3874,3070.182193,803.8178069
Oct,East,Alex,176,30,5280,3869.200813,1410.799187
Mar,South,Jordan,87,21,1827,1277.129313,549.8706874
Oct,West,Skyler,193,20,3860,2558.805567,1301.194433
Jan,South,Skyler,84,20,1680,1186.675195,493.3248047
Aug,South,Jordan,126,22,2772,2038.239837,733.7601628
May,West,Skyler,119,30,3570,2697.089378,872.9106217
Apr,South,Jordan,201,22,4422,3454.764902,967.2350976
Aug,South,Jamie,214,27,5778,4573.830856,1204.169144
Jul,North,Jordan,219,26,5694,3788.60583,1905.39417
Feb,East,Skyler,173,34,5882,4353.478469,1528.521531
Jan,North,Jordan,232,29,6728,5045.922274,1682.077726
Dec,East,Jamie,107,27,2889,1952.413855,936.5861449
Nov,West,Alex,156,20,3120,2283.341118,836.6588816
Apr,West,Alex,128,23,2944,2061.462533,882.5374665
Aug,West,Alex,165,27,4455,2947.484132,1507.515868
Dec,East,Skyler,133,29,3857,2545.156769,1311.843231
Feb,East,Jamie,97,21,2037,1556.027526,480.9724738
Mar,East,Jordan,106,26,2756,2045.829284,710.1707162
Dec,West,Jordan,151,27,4077,3087.382662,989.6173377
Jan,East,Jordan,213,33,7029,5291.373022,1737.626978
Jan,South,Jordan,201,28,5628,3771.586443,1856.413557
Mar,North,Skyler,184,26,4784,3218.363228,1565.636772
Nov,West,Skyler,148,31,4588,3155.959299,1432.040701
May,North,Jamie,150,28,4200,2981.43337,1218.56663
Dec,South,Jordan,229,21,4809,3803.32477,1005.67523
Mar,East,Alex,196,30,5880,4416.373063,1463.626937
Jan,North,Skyler,111,20,2220,1527.972254,692.0277458
Jan,South,Jamie,188,20,3760,2475.58,1284.42
Aug,South,Jamie,176,30,5280,3973.905353,1306.094647
Oct,North,Skyler,80,31,2480,1844.618471,635.3815289
Nov,West,Alex,248,23,5704,4285.783181,1418.216819
Dec,North,Alex,187,20,3740,2577.521786,1162.478214
Dec,West,Jordan,193,26,5018,3650.818214,1367.181786
Feb,East,Skyler,120,27,3240,2281.787561,958.2124385
Mar,West,Alex,87,22,1914,1478.861365,435.1386346
Feb,East,Skyler,239,33,7887,5208.65,2678.35
Mar,North,Jamie,109,20,2180,1507.069465,672.93
Jul,East,Jamie,125,22,2750,2036.218419,713.7815805
Jan,South,Jamie,184,21,3864,2630.547701,1233.452299
Oct,East,Skyler,175,25,4375,3285.218192,1089.781808
Aug,West,Jordan,140,30,4200,2816.166677,1383.833323
Oct,West,Jordan,220,26,5720,3737.572946,1982.427054
Oct,West,Alex,168,28,4704,3666.881742,1037.118258
Oct,East,Skyler,247,24,5928,4149.698762,1778.301238
Feb,West,Jordan,205,23,4715,3175.681443,1539.318557
Mar,West,Skyler,140,20,2800,1892.537791,907.4622092
Sep,South,Jordan,199,30,5970,4673.819325,1296.180675
Jul,East,Jamie,200,33,6600,4937.887092,1662.112908
Apr,South,Jamie,127,25,3175,2519.209909,655.7900905
Oct,West,Alex,138,30,4140,3187.83,952.17
May,West,Jamie,90,27,2430,1859.269309,570.7306913
Feb,West,Jordan,104,23,2392,1734.135653,657.8643473
Nov,East,Alex,125,20,2500,1932.801837,567.198163
Aug,North,Alex,133,33,4389,3124.519799,1264.480201
Apr,West,Jamie,113,33,3729,2886.432728,842.567272
Sep,West,Skyler,163,24,3912,2987.44259,924.55741
May,West,Jamie,214,29,6206,4665.458517,1540.541483
Sep,West,Jamie,141,24,3384,2366.963936,1017.036064
Apr,East,Alex,136,21,2856,2126.596865,729.4031346
Oct,North,Jamie,172,25,4300,3121.878018,1178.121982
May,North,Jordan,195,29,5655,4067.253737,1587.746263
Sep,North,Alex,155,28,4340,3465.650363,874.349637
Aug,West,Jamie,212,33,6996,5076.715083,1919.284917
Mar,West,Skyler,155,25,3875,2537.341982,1337.658018
Jan,North,Jordan,242,27,6534,4861.101158,1672.898842
Mar,North,Skyler,116,29,3364,2553.954272,810.0457276
Apr,West,Jordan,223,22,4906,3840.306809,1065.693191
Feb,West,Skyler,109,29,3161,2354.637463,806.3625368
Jan,South,Jamie,121,21,2541,1659.06608,881.9339198
Jul,South,Jordan,140,23,3220,2150.836514,1069.163486
Aug,South,Alex,127,31,3937,2654.270311,1282.729689
Jul,North,Alex,163,28,4564,3111.229522,1452.770478
May,East,Skyler,172,28,4816,3708.158831,1107.841169
Dec,West,Skyler,147,22,3234,2252.3646,981.6353997
Jan,South,Skyler,125,31,3875,2700.3106,1174.6894
Jul,East,Jordan,192,32,6144,4689.949386,1454.050614
Jul,West,Alex,107,20,2140,1523.39214,616.6078596
Sep,East,Jamie,156,20,3120,2058.25,1061.75
Mar,North,Jordan,200,23,4600,3393.737248,1206.262752
Sep,North,Skyler,82,23,1886,1262.696149,623.3038515
Jan,North,Alex,116,30,3480,2560.408754,919.5912459
Jan,South,Skyler,226,31,7006,5373.221687,1632.778313
Apr,West,Jamie,171,34,5814,4589.707913,1224.292087
Sep,North,Jamie,162,29,4698,3100.951972,1597.048028
Jun,South,Alex,96,25,2400,1669.42797,730.5720298
Nov,South,Jordan,200,24,4800,3589.774068,1210.225932
Mar,South,Jamie,166,25,4150,2893.869494,1256.130506
Jan,South,Jamie,119,29,3451,2476.623408,974.3765924
Apr,North,Jamie,152,26,3952,2580.709863,1371.290137
Dec,South,Jamie,108,26,2808,2117.30136,690.6986398
Sep,North,Skyler,121,29,3509,2745.764497,763.2355028
Mar,North,Skyler,108,33,3564,2838.829168,725.1708323
Dec,South,Jordan,145,29,4205,3257.10891,947.8910901
Sep,North,Alex,203,28,5684,3721.692441,1962.307559
Jul,West,Alex,224,34,7616,5695.077973,1920.922027
Dec,West,Alex,199,25,4975,3603.635713,1371.364287
Apr,East,Jamie,188,27,5076,4013.513629,1062.486371
Mar,West,Skyler,238,21,4998,3925.033507,1072.966493
Oct,North,Skyler,171,27,4617,3685.321378,931.6786219
May,North,Jordan,191,28,5348,4167.643635,1180.356365
May,West,Alex,131,23,3013,2205.6179,807.3821001
Mar,South,Skyler,246,34,8364,6333.514187,2030.485813
Dec,South,Jordan,139,24,3336,2651.124489,684.8755109
Sep,North,Alex,173,24,4152,3058.851098,1093.148902
Apr,South,Jamie,223,21,4683,3633.99338,1049.00662
Nov,East,Skyler,177,24,4248,3361.576133,886.4238669
May,East,Skyler,93,28,2604,1915.452022,688.5479778
Apr,West,Alex,249,23,5727,3859.271455,1867.728545
May,West,Jamie,130,29,3770,2538.471099,1231.528901
Jul,South,Jamie,103,22,2266,1512.096307,753.9036925
Sep,North,Skyler,186,33,6138,4428.250752,1709.749248
Jul,West,Alex,152,26,3952,2853.427928,1098.572072
May,East,Jordan,226,27,6102,4531.379849,1570.620151
Oct,West,Skyler,163,32,5216,3768.19969,1447.80031
Oct,West,Jamie,140,32,4480,3565.89297,914.1070296
Jul,East,Jordan,185,29,5365,3721.682383,1643.317617
Oct,North,Alex,173,25,4325,3378.138536,946.8614642
May,West,Jamie,142,25,3550,2360.925953,1189.074047
Mar,West,Jordan,233,32,7456,5519.58,1936.415269
Jul,West,Skyler,174,24,4176,3120.510916,1055.489084
Nov,South,Jamie,114,30,3420,2619.154055,800.8459451
Nov,West,Alex,146,25,3650,2647.904662,1002.095338
Feb,East,Jamie,135,28,3780,2568.827305,1211.172695
Dec,North,Skyler,119,34,4046,2853.844651,1192.155349
Sep,North,Alex,236,21,4956,3423.724871,1532.275129
Oct,East,Skyler,213,29,6177,4403.372216,1773.627784
Oct,South,Jordan,208,30,6240,4552.050336,1687.949664
Dec,East,Jamie,103,34,3502,2604.649424,897.3505759
Jan,North,Skyler,181,22,3982,3093.091338,888.9086623
Jun,East,Jordan,241,20,4820,3790.937462,1029.062538
Jul,South,Alex,194,23,4462,3209.905654,1252.094346
Aug,North,Alex,214,21,4494,2980.873416,1513.126584
Oct,South,Jordan,154,25,3850,2962.805147,887.194853
Sep,East,Jordan,90,34,3060,2208.015396,851.98
Feb,West,Alex,115,32,3680,2693.638524,986.361476
Nov,East,Skyler,227,34,7718,5706.450876,2011.549124
Oct,South,Jordan,142,20,2840,2130.511665,709.4883348
Feb,East,Skyler,159,27,4293,3363.630449,929.3695512
May,West,Alex,167,29,4843,3839.636604,1003.363396
May,South,Skyler,109,25,2725,2155.544209,569.4557908
Jun,East,Skyler,237,28,6636,5119.140119,1516.859881
Mar,South,Jordan,182,31,5642,4419.865719,1222.134281
Aug,South,Skyler,191,25,4775,3139.315228,1635.684772
Jan,North,Skyler,163,29,4727,3674.613336,1052.386664
Jun,North,Skyler,229,26,5954,3934.640083,2019.359917
Apr,South,Alex,184,24,4416,3364.678844,1051.321156
Jan,East,Alex,100,33,3300,2228.834993,1071.165007
Jul,East,Jamie,116,27,3132,2204.979887,927.0201126
Sep,East,Alex,106,27,2862,1939.370053,922.6299465
Apr,West,Alex,181,29,5249,3761.00952,1487.99048
Apr,South,Jamie,242,28,6776,4822.900102,1953.099898
Jun,South,Jamie,117,31,3627,2383.69859,1243.30141
Dec,West,Jordan,139,25,3475,2691.647054,783.3529461
Mar,South,Jordan,149,20,2980,2318.821364,661.1786364
Dec,South,Alex,111,28,3108,2387.335877,720.6641228
Jun,West,Skyler,159,22,3498,2718.439185,779.56
Jul,North,Jordan,234,28,6552,4996.763916,1555.236084
Nov,South,Jordan,210,26,5460,4316.799761,1143.200239
Oct,West,Alex,181,33,5973,4398.868637,1574.131363
Oct,East,Skyler,181,31,5611,4137.531099,1473.468901
Mar,North,Jamie,109,32,3488,2717.104864,770.8951359
Jul,East,Jamie,101,22,2222,1560.760202,661.2397983
Mar,South,Alex,98,28,2744,1804.213897,939.786103
Feb,North,Alex,110,33,3630,2767.796263,862.2037372
Dec,West,Skyler,99,26,2574,1771.396882,802.6031178
Oct,South,Alex,226,26,5876,4237.391445,1638.608555
Apr,West,Alex,209,26,5434,3728.08251,1705.91749
Dec,North,Alex,119,21,2499,1934.385006,564.6149941
Aug,East,Skyler,246,30,7380,5857.830312,1522.169688
Sep,South,Alex,170,23,3910,2573.77105,1336.22895
Jul,South,Jordan,151,29,4379,2999.640156,1379.359844
Jan,West,Skyler,188,27,5076,3443.732601,1632.267399
Mar,North,Jordan,106,31,3286,2467.722011,818.2779886
Dec,West,Skyler,158,21,3318,2370.05324,947.9467604
Sep,North,Jordan,219,32,7008,5034.822261,1973.177739
Dec,South,Skyler,157,23,3611,2432.231886,1178.768114
Jan,North,Jamie,96,29,2784,1982.793186,801.2068137
Sep,South,Alex,163,27,4401,3060.826149,1340.173851
Aug,North,Alex,217,34,7378,5472.10,1905.895015
Jan,East,Skyler,226,31,7006,4782.195655,2223.804345
Jun,North,Jordan,237,22,5214,3869.94395,1344.05605
May,East,Jamie,237,31,7347,5191.844089,2155.155911
Jun,North,Jordan,232,25,5800,4071.276269,1728.723731
Oct,North,Alex,167,31,5177,3602.330004,1574.669996
Dec,West,Alex,153,21,3213,2413.204052,799.7959476
May,West,Jordan,206,27,5562,4084.525676,1477.474324
Jun,South,Skyler,181,27,4887,3800.90,1086.10
May,West,Skyler,175,31,5425,3722.860282,1702.139718
Nov,North,Jordan,242,32,7744,5080.202903,2663.797097
Dec,West,Alex,130,20,2600,1760.989158,839.0108421
May,North,Jordan,180,22,3960,2777.95368,1182.04632
Apr,East,Alex,150,33,4950,3350.89383,1599.10617
Mar,North,Jordan,150,34,5100,3378.885668,1721.114332
Mar,South,Skyler,234,21,4914,3522.358989,1391.641011
Apr,East,Jamie,89,26,2314,1739.063675,574.9363253
Sep,South,Alex,176,26,4576,3490.28,1085.72
Feb,South,Jamie,213,23,4899,3477.354775,1421.645225
Sep,South,Skyler,85,31,2635,1901.697126,733.302874
Jan,West,Jordan,156,31,4836,3691.418296,1144.581704
Jan,South,Skyler,156,27,4212,2960.640807,1251.359193
May,East,Jamie,81,22,1782,1368.068008,413.9319917
Jun,North,Skyler,130,33,4290,3411.006498,878.99
Jun,South,Skyler,226,28,6328,4948.952208,1379.047792
Mar,East,Jordan,200,24,4800,3446.588642,1353.411358
Jul,South,Jamie,207,33,6831,5033.953626,1797.046374
Sep,North,Jamie,81,32,2592,1963.346579,628.6534209
Nov,East,Jamie,130,34,4420,3104.586193,1315.413807
Dec,East,Alex,233,33,7689,5919.651263,1769.348737
Oct,North,Skyler,149,21,3129,2238.916992,890.0830083
Aug,East,Jamie,99,28,2772,2153.91672,618.0832801
Jun,North,Skyler,102,20,2040,1403.948572,636.0514282
Dec,East,Jordan,133,30,3990,2600.31,1389.69
Aug,East,Jordan,222,27,5994,4464.950137,1529.049863
Dec,North,Alex,213,25,5325,3822.196433,1502.803567
May,North,Alex,242,31,7502,4943.618954,2558.381046
Aug,East,Jordan,215,20,4300,3109.509968,1190.490032
Oct,East,Jamie,136,33,4488,3030.68122,1457.31878
Dec,North,Jordan,194,23,4462,3321.791115,1140.208885
Apr,West,Skyler,228,22,5016,3595.252293,1420.747707
Oct,North,Alex,202,26,5252,3548.61208,1703.38792
Aug,East,Alex,115,26,2990,2128.254618,861.7453822
Oct,East,Jordan,150,25,3750,2568.398705,1181.601295
Dec,East,Jamie,148,33,4884,3653.058701,1230.941299
Feb,North,Jamie,137,29,3973,2758.340694,1214.659306
Dec,East,Skyler,142,33,4686,3623.695995,1062.304005
Dec,West,Alex,95,29,2755,1796.602945,958.3970553
May,South,Jordan,213,31,6603,4691.515335,1911.484665
Sep,West,Jordan,157,27,4239,3147.720608,1091.279392
Apr,North,Alex,201,26,5226,3414.622634,1811.377366
Nov,East,Jordan,81,23,1863,1271.26702,591.7329803
Jun,North,Alex,193,26,5018,3508.149004,1509.850996
Jan,South,Jamie,193,34,6562,4286.801595,2275.198405
Sep,North,Jamie,203,20,4060,2971.934639,1088.065361
Jan,East,Jordan,225,22,4950,3685.919779,1264.080221
May,South,Jamie,242,21,5082,3476.740213,1605.259787
Apr,South,Jamie,165,26,4290,3138.231135,1151.768865
Dec,East,Skyler,246,28,6888,5509.497902,1378.502098
Mar,East,Alex,208,24,4992,3908.925163,1083.074837
Jun,East,Alex,244,28,6832,4500.91562,2331.08438
Feb,North,Jordan,100,31,3100,2074.465346,1025.534654
Mar,West,Alex,80,32,2560,1853.850875,706.1491246
May,North,Skyler,211,27,5697,3912.586613,1784.413387
Sep,North,Jordan,137,20,2740,1814.278356,925.7216435
Feb,West,Jordan,80,33,2640,1816.803579,823.1964209
Oct,East,Alex,220,30,6600,4350.566317,2249.433683
Aug,East,Jamie,86,21,1806,1317.453281,488.5467194
Feb,West,Jamie,130,25,3250,2351.496926,898.5030745
Nov,West,Jamie,82,24,1968,1281.067481,686.9325195
May,North,Jamie,233,34,7922,5722.674233,2199.325767
Jul,South,Skyler,110,30,3300,2402.303548,897.6964521
Aug,West,Jordan,179,26,4654,3447.941782,1206.058218
Jan,North,Jamie,141,28,3948,3140.693057,807.3069432
Jun,South,Skyler,233,33,7689,6131.238311,1557.761689
Jan,East,Jordan,187,23,4301,3135.598445,1165.401555
Feb,East,Alex,134,27,3618,2810.382821,807.6171792
Jan,North,Alex,235,23,5405,3582.298148,1822.701852
Nov,North,Skyler,123,22,2706,1974.495661,731.5043388
May,West,Jordan,160,31,4960,3729.101644,1230.898356
Oct,East,Jamie,245,21,5145,3780.079467,1364.920533
Sep,North,Jordan,109,27,2943,2014.80,928.20
Jun,East,Jamie,145,34,4930,3250.835581,1679.164419
Nov,East,Skyler,215,30,6450,4566.602533,1883.397467
Nov,West,Jamie,93,27,2511,1876.084547,634.9154532
Jan,South,Skyler,180,30,5400,4313.28759,1086.71241
Jan,West,Jordan,185,31,5735,3931.23,1803.772098
Feb,North,Jordan,182,22,4004,3153.82462,850.1753802
Sep,West,Jamie,141,20,2820,1861.874572,958.125428
Mar,West,Jordan,154,32,4928,3891.387271,1036.612729
Jan,East,Jamie,158,25,3950,3060.67731,889.32269
May,West,Jordan,186,24,4464,2915.625008,1548.374992
Jul,North,Alex,175,27,4725,3282.588884,1442.411116
Jun,South,Jamie,119,34,4046,2660.825593,1385.174407
Dec,West,Skyler,220,25,5500,4396.292344,1103.707656
Jan,West,Alex,186,23,4278,3055.247498,1222.752502
May,South,Skyler,96,29,2784,2086.123662,697.8763382
May,North,Jordan,94,29,2726,1867.660526,858.339474
Jun,North,Alex,240,31,7440,5878.049642,1561.950358
Mar,West,Jordan,95,34,3230,2232.337346,997.6626541
May,East,Jamie,92,31,2852,1965.119809,886.880191
Jul,West,Skyler,230,30,6900,4810.611099,2089.388901
May,South,Jordan,115,21,2415,1737.2867,677.7133001
May,South,Skyler,122,27,3294,2150.26,1143.74298
May,South,Skyler,193,24,4632,3426.177495,1205.822505
Oct,West,Jordan,153,31,4743,3105.478631,1637.521369
Oct,West,Jamie,160,34,5440,3975.98923,1464.01077
Mar,North,Skyler,173,27,4671,3356.967057,1314.032943
Jan,East,Jordan,220,34,7480,5134.137799,2345.862201
May,West,Jamie,109,24,2616,1829.80097,786.1990301
Sep,North,Jordan,109,25,2725,2059.688448,665.3115522
Jan,West,Jamie,89,32,2848,1855.30006,992.6999395
Mar,North,Skyler,178,34,6052,4221.252272,1830.747728
Apr,North,Alex,173,29,5017,3773.007699,1243.992301
Jan,East,Jordan,118,33,3894,2620.043165,1273.956835
Jan,West,Skyler,116,24,2784,2043.617049,740.3829508
Aug,North,Jordan,210,30,6300,4254.641617,2045.358383
Feb,South,Jordan,168,22,3696,2488.199985,1207.800015
Dec,South,Jamie,241,29,6989,5352.469838,1636.530162
Aug,South,Jordan,245,27,6615,4564.209782,2050.790218
Jul,East,Jamie,93,22,2046,1445.223543,600.7764574
Oct,North,Skyler,118,23,2714,2061.290355,652.7096455
Oct,East,Jordan,209,25,5225,3536.948487,1688.051513
Feb,West,Skyler,122,21,2562,1869.646537,692.3534627
Jun,West,Alex,210,33,6930,5458.57354,1471.42646
Jun,North,Skyler,248,26,6448,4726.8613,1721.1387
Mar,South,Jordan,87,24,2088,1372.498494,715.5015059
Nov,North,Alex,175,31,5425,4006.116157,1418.883843
Feb,North,Jamie,144,29,4176,2770.872089,1405.127911
Dec,North,Alex,158,32,5056,3500.363251,1555.636749
Jan,East,Jordan,211,24,5064,3937.01321,1126.98679
Jun,West,Jordan,147,24,3528,2299.057783,1228.942217
Dec,North,Skyler,171,32,5472,3620.012524,1851.987476
May,North,Jamie,89,32,2848,2006.429156,841.5708442
Nov,North,Jordan,154,21,3234,2586.906941,647.0930587
Sep,East,Jordan,230,30,6900,4787.079143,2112.920857
Jan,East,Jamie,140,32,4480,3017.688544,1462.311456
Jul,East,Jamie,126,34,4284,3137.658663,1146.341337
May,North,Skyler,82,34,2788,2029.35245,758.64755
May,South,Alex,182,31,5642,4047.813058,1594.186942
Feb,South,Jamie,96,29,2784,2204.922607,579.0773931
Nov,South,Jordan,101,28,2828,1957.039363,870.9606368
Mar,West,Jamie,195,22,4290,2977.254142,1312.745858
Jul,North,Jordan,170,31,5270,3536.373136,1733.626864
Jun,South,Skyler,223,26,5798,4375.131389,1422.868611
Dec,South,Alex,183,24,4392,3066.518208,1325.481792
Feb,South,Skyler,82,29,2378,1832.037463,545.9625375
Jun,North,Jamie,131,29,3799,3023.106226,775.89
Feb,South,Jordan,190,24,4560,2993.880706,1566.119294
Feb,South,Jamie,240,34,8160,6519.581193,1640.418807
Feb,North,Jamie,121,23,2783,1915.025809,867.97
Nov,West,Jamie,209,29,6061,4321.593331,1739.406669
Mar,East,Jamie,118,25,2950,2261.651434,688.3485656
Feb,South,Alex,125,26,3250,2436.848932,813.1510682
Apr,East,Jordan,127,26,3302,2531.859807,770.14
Sep,West,Jamie,106,30,3180,2289.440371,890.5596285
Jun,West,Jordan,94,31,2914,2294.51292,619.48708
Jan,South,Alex,86,34,2924,2247.068037,676.9319627
Aug,North,Jordan,188,27,5076,3534.84618,1541.15382
Dec,West,Jordan,121,24,2904,2300.757984,603.2420156
Jul,East,Alex,88,26,2288,1817.033799,470.9662008
Oct,East,Jamie,184,31,5704,4062.719822,1641.280178
Mar,East,Jordan,213,33,7029,5256.244541,1772.755459
Jan,East,Skyler,155,34,5270,4069.574527,1200.425473
May,West,Jordan,109,23,2507,1936.895935,570.1040654
Apr,South,Jamie,163,34,5542,3614.040903,1927.959097
Oct,South,Skyler,205,28,5740,4272.580738,1467.419262
