Month,Region,Sales_Rep,Units_Sold,Unit_Price,Revenue,Cost,Profit
Nov,East,Alex,165,22,3630,2577.780697482354,1052.2193025176462
Jun,East,Jamie,177,30,5310,3711.22907589484,1598.7709241051598
Jul,North,Jamie,203,27,5481,4365.46394664759,1115.53605335241
Oct,East,Alex,152,29,4408,3447.598626538747,960.4013734612531
Jul,West,Alex,189,31,5859,4575.564515063071,1283.4354849369292
Oct,West,Skyler,201,24,4824,3424.148228500829,1399.8517714991708
Mar,North,Skyler,209,28,5852,4649.006969762449,1202.9930302375506
Feb,South,Jamie,241,22,5302,3990.2973651407874,1311.7026348592126
Sep,North,Skyler,106,29,3074,2381.732741739911,692.267258260089
Aug,South,Alex,244,29,7076,5131.0288577327,1944.9711422673
Dec,South,Jamie,229,27,6183,4167.914508577739,2015.085491422261
Oct,South,Jordan,147,33,4851,3798.4922377021,1052.5077622979002
Jul,South,Jordan,93,32,2976,2151.5408964557387,824.4591035442613
Sep,South,Alex,177,32,5664,4504.484250758784,1159.5157492412163
Apr,North,Skyler,102,26,2652,1825.1837103359242,826.8162896640758
Apr,South,Jordan,194,31,6014,4804.325088170108,1209.6749118298922
Jan,East,Skyler,191,26,4966,3393.5841456010535,1572.4158543989465
Aug,East,Jordan,175,33,5775,4072.6744541378303,1702.3255458621697
Dec,South,Skyler,157,30,4710,3481.1726734464605,1228.8273265535395
Mar,East,Jordan,140,29,4060,3061.2337430433577,998.7662569566423
Jul,West,Jordan,164,28,4592,3480.930358011614,1111.0696419883861
Dec,North,Jamie,150,31,4650,3354.6860552271214,1295.3139447728786
Feb,North,Jamie,164,27,4428,2929.228464749137,1498.771535250863
Feb,South,Alex,129,22,2838,2055.867698185544,782.1323018144558
Jul,South,Jordan,219,33,7227,5060.368474947081,2166.6315250529187
Jun,West,Skyler,94,32,3008,2251.934210789248,756.065789210752
Mar,South,Jordan,224,25,5600,3793.1114906991975,1806.8885093008025
Sep,East,Skyler,113,30,3390,2403.804417136063,986.195582863937
Oct,West,Skyler,114,25,2850,2265.515938335228,584.4840616647721
Jun,East,Jordan,118,24,2832,1878.5508711930327,953.4491288069673
Oct,North,Skyler,212,22,4664,3452.992976895636,1211.0070231043642
Oct,East,Alex,109,28,3052,2025.2987592584195,1026.7012407415805
Jun,North,Jamie,211,26,5486,3695.0917252729932,1790.9082747270068
Jan,East,Skyler,222,23,5106,3782.2192482387404,1323.7807517612596
Apr,North,Jordan,182,25,4550,3260.526944159339,1289.473055840661
Oct,South,Jamie,242,24,5808,4253.052326142989,1554.947673857011
Jun,East,Alex,153,20,3060,2392.8613263031475,667.1386736968525
Jun,North,Skyler,134,21,2814,2174.0571063638818,639.9428936361182
Nov,East,Skyler,139,20,2780,2177.28826441169,602.7117355883101
Dec,West,Jamie,103,28,2884,2141.1918787546106,742.8081212453894
May,South,Skyler,101,28,2828,2045.906632592685,782.0933674073151
Jan,North,Jordan,111,24,2664,1915.0953536792967,748.9046463207033
Aug,West,Jamie,174,27,4698,3575.0430895699565,1122.9569104300435
May,East,Jamie,162,29,4698,3421.060024255602,1276.939975744398
Dec,West,Skyler,82,23,1886,1255.8219924625816,630.1780075374184
Dec,East,Alex,149,20,2980,2000.4467437540427,979.5532562459573
Dec,South,Alex,239,32,7648,5380.845351121389,2267.1546488786107
May,West,Alex,209,32,6688,4415.240406761497,2272.759593238503
Jul,South,Alex,167,23,3841,2634.4830670918386,1206.5169329081614
Apr,North,Jamie,188,26,4888,3658.473105576172,1229.5268944238278
Jun,East,Jamie,138,30,4140,2698.7192239365904,1441.2807760634096
Apr,East,Skyler,156,21,3276,2426.251234146748,849.7487658532518
Mar,South,Alex,93,21,1953,1495.7119606519764,457.28803934802363
Jul,South,Alex,130,25,3250,2195.4499538714103,1054.5500461285897
Aug,North,Skyler,218,28,6104,4133.294816468126,1970.7051835318744
Apr,West,Skyler,157,22,3454,2260.050483490634,1193.9495165093658
Feb,East,Skyler,159,26,4134,3004.8702690806294,1129.1297309193706
Dec,East,Jordan,89,29,2581,1931.0735726432727,649.9264273567273
Oct,North,Skyler,159,34,5406,3884.4079801124176,1521.5920198875824
Mar,North,Skyler,203,33,6699,4745.687636352899,1953.312363647101
Jan,South,Jordan,113,28,3164,2272.2643230875747,891.7356769124253
Aug,South,Alex,200,30,6000,4603.3753968521905,1396.6246031478095
Mar,West,Jamie,159,32,5088,3332.7781193659785,1755.2218806340215
Dec,North,Alex,132,28,3696,2836.9490101255983,859.0509898744017
Oct,West,Jamie,235,30,7050,5287.156787317632,1762.8432126823682
Jul,North,Jamie,97,23,2231,1530.9433963487807,700.0566036512193
Oct,East,Skyler,233,21,4893,3565.5827220739816,1327.4172779260184
May,North,Skyler,181,34,6154,4045.6002180792716,2108.3997819207284
Oct,North,Jordan,214,20,4280,3025.6959263578315,1254.3040736421685
May,East,Alex,177,25,4425,2991.7706954874484,1433.2293045125516
Jul,North,Alex,124,24,2976,1944.3548923196201,1031.6451076803799
Sep,West,Jamie,114,25,2850,2005.1557602949506,844.8442397050494
Dec,South,Skyler,193,26,5018,3808.244816572792,1209.755183427208
May,South,Skyler,100,28,2800,2206.82918429053,593.1708157094699
Jan,West,Alex,235,29,6815,5106.748876256917,1708.2511237430826
Oct,East,Jordan,175,29,5075,3604.74976003926,1470.2502399607401
Oct,North,Skyler,123,30,3690,2951.7210982144393,738.2789017855607
Jan,West,Jordan,159,25,3975,2752.45506670475,1222.5449332952498
Feb,South,Alex,135,25,3375,2288.4852878085167,1086.5147121914833
Jun,South,Alex,217,32,6944,4996.571451625717,1947.4285483742833
Sep,West,Jordan,230,34,7820,5675.261090313241,2144.738909686759
Aug,South,Skyler,222,22,4884,3434.5436082197407,1449.4563917802593
May,West,Alex,134,32,4288,3234.54500764195,1053.4549923580498
Jan,South,Jamie,122,27,3294,2231.947405933732,1062.0525940662678
Jul,West,Alex,129,28,3612,2624.302081832987,987.6979181670131
May,North,Skyler,85,20,1700,1232.532374417701,467.467625582299
Jun,North,Jamie,240,25,6000,4641.407780413475,1358.592219586525
Jul,North,Alex,141,26,3666,2892.6398124985667,773.3601875014333
Mar,North,Skyler,134,30,4020,3012.9493218475277,1007.0506781524723
Dec,South,Skyler,246,27,6642,4621.541715450403,2020.458284549597
Oct,East,Alex,219,34,7446,5610.126548090894,1835.8734519091058
Mar,West,Skyler,195,31,6045,4157.180771438824,1887.8192285611758
May,East,Jordan,110,29,3190,2535.991490844459,654.0085091555411
Jun,South,Jamie,153,34,5202,4022.989161520241,1179.010838479759
Sep,South,Jordan,113,30,3390,2422.7602449044803,967.2397550955197
Dec,East,Alex,248,27,6696,5140.19462861702,1555.8053713829804
May,East,Jordan,89,26,2314,1645.9443745051185,668.0556254948815
Jan,South,Alex,131,27,3537,2338.6344197405956,1198.3655802594044
Apr,South,Alex,157,30,4710,3560.832208774928,1149.167791225072
May,West,Skyler,82,28,2296,1631.749004094995,664.2509959050051
Dec,North,Skyler,240,29,6960,5495.253888722353,1464.7461112776473
Oct,North,Alex,214,26,5564,3872.455989479223,1691.5440105207772
Oct,West,Jamie,83,34,2822,2191.2827833217293,630.7172166782707
May,East,Jamie,246,34,8364,6290.277320596407,2073.7226794035932
Jul,South,Jamie,127,22,2794,2173.7283466191993,620.2716533808007
Apr,East,Jordan,153,34,5202,3609.0554286961014,1592.9445713038986
Jan,North,Alex,158,28,4424,3181.748809642252,1242.2511903577479
May,North,Skyler,223,20,4460,3449.6733085165033,1010.3266914834967
Jul,East,Jordan,245,33,8085,6036.041272966043,2048.958727033957
Oct,North,Jordan,83,27,2241,1577.6377465153569,663.3622534846431
Oct,South,Skyler,83,25,2075,1508.1086385020196,566.8913614979804
Jun,West,Alex,199,30,5970,4772.505843502314,1197.4941564976862
May,East,Jordan,198,22,4356,3316.123480203431,1039.876519796569
Apr,South,Alex,234,28,6552,4862.752863152213,1689.2471368477873
Feb,South,Alex,96,25,2400,1858.0480969560658,541.9519030439342
Apr,North,Alex,175,34,5950,4262.012077354162,1687.987922645838
Oct,South,Skyler,149,26,3874,3070.182193100189,803.8178068998109
Oct,East,Alex,176,30,5280,3869.2008131269886,1410.7991868730114
Mar,South,Jordan,87,21,1827,1277.1293126050844,549.8706873949156
Oct,West,Skyler,193,20,3860,2558.805567013975,1301.1944329860248
Jan,South,Skyler,84,20,1680,1186.6751952503005,493.3248047496995
Aug,South,Jordan,126,22,2772,2038.2398371718061,733.7601628281939
May,West,Skyler,119,30,3570,2697.0893782916523,872.9106217083477
Apr,South,Jordan,201,22,4422,3454.764902407915,967.2350975920849
Aug,South,Jamie,214,27,5778,4573.830855975151,1204.1691440248487
Jul,North,Jordan,219,26,5694,3788.605830023301,1905.3941699766988
Feb,East,Skyler,173,34,5882,4353.478469145873,1528.5215308541274
Jan,North,Jordan,232,29,6728,5045.922273935326,1682.0777260646737
Dec,East,Jamie,107,27,2889,1952.4138550940722,936.5861449059278
Nov,West,Alex,156,20,3120,2283.3411183632784,836.6588816367216
Apr,West,Alex,128,23,2944,2061.4625334722496,882.5374665277504
Aug,West,Alex,165,27,4455,2947.4841320995865,1507.5158679004135
Dec,East,Skyler,133,29,3857,2545.1567691897503,1311.8432308102497
Feb,East,Jamie,97,21,2037,1556.0275261744353,480.97247382556475
Mar,East,Jordan,106,26,2756,2045.8292838038938,710.1707161961062
Dec,West,Jordan,151,27,4077,3087.3826623217824,989.6173376782176
Jan,East,Jordan,213,33,7029,5291.373022235447,1737.626977764553
Jan,South,Jordan,201,28,5628,3771.5864434735895,1856.4135565264105
Mar,North,Skyler,184,26,4784,3218.363228081427,1565.6367719185728
Nov,West,Skyler,148,31,4588,3155.959298999338,1432.040701000662
May,North,Jamie,150,28,4200,2981.4333697877546,1218.5666302122454
Dec,South,Jordan,229,21,4809,3803.324769858761,1005.6752301412389
Mar,East,Alex,196,30,5880,4416.373062739757,1463.6269372602428
Jan,North,Skyler,111,20,2220,1527.9722541718616,692.0277458281384
Jan,South,Jamie,188,20,3760,2475.57503343062,1284.42496656938
Aug,South,Jamie,176,30,5280,3973.9053531986474,1306.0946468013526
Oct,North,Skyler,80,31,2480,1844.6184711435715,635.3815288564285
Nov,West,Alex,248,23,5704,4285.7831807506445,1418.2168192493555
Dec,North,Alex,187,20,3740,2577.5217859268637,1162.4782140731363
Dec,West,Jordan,193,26,5018,3650.818213605531,1367.1817863944689
Feb,East,Skyler,120,27,3240,2281.787561476264,958.2124385237362
Mar,West,Alex,87,22,1914,1478.8613653713237,435.1386346286763
Feb,East,Skyler,239,33,7887,5208.64972111949,2678.35027888051
Mar,North,Jamie,109,20,2180,1507.069465147415,672.930534852585
Jul,East,Jamie,125,22,2750,2036.2184194702772,713.7815805297228
Jan,South,Jamie,184,21,3864,2630.547701192103,1233.452298807897
Oct,East,Skyler,175,25,4375,3285.218192357199,1089.7818076428011
Aug,West,Jordan,140,30,4200,2816.1666770160964,1383.8333229839036
Oct,West,Jordan,220,26,5720,3737.5729464284955,1982.4270535715045
Oct,West,Alex,168,28,4704,3666.8817423755168,1037.1182576244832
Oct,East,Skyler,247,24,5928,4149.698761731354,1778.3012382686456
Feb,West,Jordan,205,23,4715,3175.6814432699152,1539.3185567300848
Mar,West,Skyler,140,20,2800,1892.5377908132361,907.4622091867639
Sep,South,Jordan,199,30,5970,4673.819325357953,1296.180674642047
Jul,East,Jamie,200,33,6600,4937.887092085344,1662.1129079146558
Apr,South,Jamie,127,25,3175,2519.2099094635305,655.7900905364695
Oct,West,Alex,138,30,4140,3187.82504081768,952.17495918232
May,West,Jamie,90,27,2430,1859.2693086927677,570.7306913072323
Feb,West,Jordan,104,23,2392,1734.1356526555396,657.8643473444604
Nov,East,Alex,125,20,2500,1932.8018370148047,567.1981629851953
Aug,North,Alex,133,33,4389,3124.519798683193,1264.4802013168069
Apr,West,Jamie,113,33,3729,2886.4327280150474,842.5672719849526
Sep,West,Skyler,163,24,3912,2987.4425899620037,924.5574100379963
May,West,Jamie,214,29,6206,4665.458516567364,1540.5414834326357
Sep,West,Jamie,141,24,3384,2366.9639359950506,1017.0360640049494
Apr,East,Alex,136,21,2856,2126.5968654229873,729.4031345770127
Oct,North,Jamie,172,25,4300,3121.8780179799264,1178.1219820200736
May,North,Jordan,195,29,5655,4067.2537368699027,1587.7462631300973
Sep,North,Alex,155,28,4340,3465.6503630326424,874.3496369673576
Aug,West,Jamie,212,33,6996,5076.715082624096,1919.2849173759041
Mar,West,Skyler,155,25,3875,2537.3419818908815,1337.6580181091185
Jan,North,Jordan,242,27,6534,4861.101158487165,1672.8988415128351
Mar,North,Skyler,116,29,3364,2553.954272400946,810.0457275990539
Apr,West,Jordan,223,22,4906,3840.306809430192,1065.693190569808
Feb,West,Skyler,109,29,3161,2354.6374631756285,806.3625368243715
Jan,South,Jamie,121,21,2541,1659.066080220212,881.9339197797881
Jul,South,Jordan,140,23,3220,2150.836514196806,1069.163485803194
Aug,South,Alex,127,31,3937,2654.270311030265,1282.729688969735
Jul,North,Alex,163,28,4564,3111.229522282177,1452.7704777178228
May,East,Skyler,172,28,4816,3708.1588305047744,1107.8411694952256
Dec,West,Skyler,147,22,3234,2252.364600259449,981.6353997405508
Jan,South,Skyler,125,31,3875,2700.310600110563,1174.689399889437
Jul,East,Jordan,192,32,6144,4689.949385605074,1454.050614394926
Jul,West,Alex,107,20,2140,1523.3921404213554,616.6078595786446
Sep,East,Jamie,156,20,3120,2058.25130095438,1061.74869904562
Mar,North,Jordan,200,23,4600,3393.7372475748384,1206.2627524251616
Sep,North,Skyler,82,23,1886,1262.6961485121656,623.3038514878344
Jan,North,Alex,116,30,3480,2560.408754143911,919.5912458560888
Jan,South,Skyler,226,31,7006,5373.221687299855,1632.7783127001449
Apr,West,Jamie,171,34,5814,4589.707912713116,1224.2920872868845
Sep,North,Jamie,162,29,4698,3100.951972117128,1597.0480278828718
Jun,South,Alex,96,25,2400,1669.4279701544967,730.5720298455033
Nov,South,Jordan,200,24,4800,3589.774067765736,1210.2259322342638
Mar,South,Jamie,166,25,4150,2893.869494270881,1256.1305057291188
Jan,South,Jamie,119,29,3451,2476.6234076340766,974.3765923659234
Apr,North,Jamie,152,26,3952,2580.7098633162586,1371.2901366837414
Dec,South,Jamie,108,26,2808,2117.301360195367,690.6986398046329
Sep,North,Skyler,121,29,3509,2745.764497221348,763.2355027786521
Mar,North,Skyler,108,33,3564,2838.829167720806,725.1708322791942
Dec,South,Jordan,145,29,4205,3257.1089098538473,947.8910901461527
Sep,North,Alex,203,28,5684,3721.692441342599,1962.307558657401
Jul,West,Alex,224,34,7616,5695.077973245187,1920.9220267548126
Dec,West,Alex,199,25,4975,3603.6357125617255,1371.3642874382745
Apr,East,Jamie,188,27,5076,4013.5136285330755,1062.4863714669245
Mar,West,Skyler,238,21,4998,3925.033506861081,1072.9664931389188
Oct,North,Skyler,171,27,4617,3685.3213780683977,931.6786219316023
May,North,Jordan,191,28,5348,4167.643634702722,1180.356365297278
May,West,Alex,131,23,3013,2205.6178998967393,807.3821001032607
Mar,South,Skyler,246,34,8364,6333.514186633519,2030.4858133664811
Dec,South,Jordan,139,24,3336,2651.1244890778166,684.8755109221834
Sep,North,Alex,173,24,4152,3058.851098053034,1093.148901946966
Apr,South,Jamie,223,21,4683,3633.9933799167648,1049.0066200832352
Nov,East,Skyler,177,24,4248,3361.5761330649766,886.4238669350234
May,East,Skyler,93,28,2604,1915.452022201779,688.5479777982209
Apr,West,Alex,249,23,5727,3859.271455095176,1867.728544904824
May,West,Jamie,130,29,3770,2538.471098820791,1231.5289011792088
Jul,South,Jamie,103,22,2266,1512.0963074996896,753.9036925003104
Sep,North,Skyler,186,33,6138,4428.250752079138,1709.7492479208622
Jul,West,Alex,152,26,3952,2853.4279276000884,1098.5720723999116
May,East,Jordan,226,27,6102,4531.379848716163,1570.620151283837
Oct,West,Skyler,163,32,5216,3768.199689768072,1447.800310231928
Oct,West,Jamie,140,32,4480,3565.892970405265,914.1070295947352
Jul,East,Jordan,185,29,5365,3721.682382877007,1643.317617122993
Oct,North,Alex,173,25,4325,3378.1385358220946,946.8614641779054
May,West,Jamie,142,25,3550,2360.9259527061563,1189.0740472938437
Mar,West,Jordan,233,32,7456,5519.58473111628,1936.4152688837203
Jul,West,Skyler,174,24,4176,3120.5109161540117,1055.4890838459883
Nov,South,Jamie,114,30,3420,2619.1540549337196,800.8459450662804
Nov,West,Alex,146,25,3650,2647.9046615874977,1002.0953384125023
Feb,East,Jamie,135,28,3780,2568.8273047433468,1211.1726952566532
Dec,North,Skyler,119,34,4046,2853.844651064752,1192.1553489352482
Sep,North,Alex,236,21,4956,3423.724871362851,1532.275128637149
Oct,East,Skyler,213,29,6177,4403.372215511797,1773.6277844882034
Oct,South,Jordan,208,30,6240,4552.050336019088,1687.9496639809122
Dec,East,Jamie,103,34,3502,2604.649424060469,897.3505759395312
Jan,North,Skyler,181,22,3982,3093.0913376987824,888.9086623012176
Jun,East,Jordan,241,20,4820,3790.9374621266375,1029.0625378733625
Jul,South,Alex,194,23,4462,3209.905653984486,1252.094346015514
Aug,North,Alex,214,21,4494,2980.8734159218507,1513.1265840781493
Oct,South,Jordan,154,25,3850,2962.8051469949937,887.1948530050063
Sep,East,Jordan,90,34,3060,2208.015395839439,851.984604160561
Feb,West,Alex,115,32,3680,2693.6385239569363,986.3614760430637
Nov,East,Skyler,227,34,7718,5706.450875846671,2011.549124153329
Oct,South,Jordan,142,20,2840,2130.511665224088,709.4883347759119
Feb,East,Skyler,159,27,4293,3363.6304488179335,929.3695511820665
May,West,Alex,167,29,4843,3839.636603510444,1003.3633964895562
May,South,Skyler,109,25,2725,2155.544209165075,569.4557908349252
Jun,East,Skyler,237,28,6636,5119.140119482533,1516.859880517467
Mar,South,Jordan,182,31,5642,4419.865719207973,1222.1342807920273
Aug,South,Skyler,191,25,4775,3139.3152282592614,1635.6847717407386
Jan,North,Skyler,163,29,4727,3674.613336149675,1052.386663850325
Jun,North,Skyler,229,26,5954,3934.6400830343296,2019.3599169656704
Apr,South,Alex,184,24,4416,3364.6788443851697,1051.3211556148303
Jan,East,Alex,100,33,3300,2228.834992688864,1071.165007311136
Jul,East,Jamie,116,27,3132,2204.9798874424514,927.0201125575486
Sep,East,Alex,106,27,2862,1939.3700534609243,922.6299465390757
Apr,West,Alex,181,29,5249,3761.0095196063608,1487.9904803936392
Apr,South,Jamie,242,28,6776,4822.900101895212,1953.0998981047878
Jun,South,Jamie,117,31,3627,2383.6985902633714,1243.3014097366286
Dec,West,Jordan,139,25,3475,2691.6470538848084,783.3529461151916
Mar,South,Jordan,149,20,2980,2318.821363620108,661.1786363798919
Dec,South,Alex,111,28,3108,2387.335877155129,720.6641228448711
Jun,West,Skyler,159,22,3498,2718.439184715447,779.560815284553
Jul,North,Jordan,234,28,6552,4996.763915903939,1555.236084096061
Nov,South,Jordan,210,26,5460,4316.799760760605,1143.2002392393952
Oct,West,Alex,181,33,5973,4398.868636566515,1574.1313634334847
Oct,East,Skyler,181,31,5611,4137.531099334264,1473.4689006657363
Mar,North,Jamie,109,32,3488,2717.1048640880604,770.8951359119396
Jul,East,Jamie,101,22,2222,1560.7602017213082,661.2397982786918
Mar,South,Alex,98,28,2744,1804.2138969897783,939.7861030102217
Feb,North,Alex,110,33,3630,2767.7962627942998,862.2037372057002
Dec,West,Skyler,99,26,2574,1771.396882170341,802.6031178296589
Oct,South,Alex,226,26,5876,4237.391444723207,1638.6085552767927
Apr,West,Alex,209,26,5434,3728.0825100582842,1705.9174899417158
Dec,North,Alex,119,21,2499,1934.3850058827704,564.6149941172296
Aug,East,Skyler,246,30,7380,5857.830312342981,1522.1696876570186
Sep,South,Alex,170,23,3910,2573.771050261745,1336.2289497382549
Jul,South,Jordan,151,29,4379,2999.640156126911,1379.3598438730892
Jan,West,Skyler,188,27,5076,3443.732601072977,1632.267398927023
Mar,North,Jordan,106,31,3286,2467.7220114302686,818.2779885697314
Dec,West,Skyler,158,21,3318,2370.0532395681876,947.9467604318124
Sep,North,Jordan,219,32,7008,5034.8222606861555,1973.1777393138445
Dec,South,Skyler,157,23,3611,2432.231886054613,1178.768113945387
Jan,North,Jamie,96,29,2784,1982.7931863028427,801.2068136971573
